config_id,axis,label,N,J,K,A,D_min,D_max,regime,group,phase,seed,operation,n_reps,reduced_repetitions,censored,budget_limited,wall_median_s,wall_iqr_s,wall_p90_s,wall_ci_lo_s,wall_ci_hi_s,wall_ci_rel_half_width,cpu_median_s,cpu_iqr_s,cpu_p90_s,peak_rss_bytes,legal_blocks_total,legal_blocks_times_skills,trace_occurrences,forward_states,forward_total_reductions,role_relation_density,role_mean_predecessors,loadavg_before_1m,loadavg_after_1m,speed_probe_median_s,speed_normalised_wall_median_s
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,primitives,main,20260822,backward_sample,5,1,0,0,0.263689875,0.000998250,0.264324909,0.261638709,0.264586459,0.005589,0.263673000,0.001033000,0.264307800,996995072,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.44,1.46,nan,
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,primitives,main,20260822,ffbs_complete,5,1,0,0,0.462605333,0.000134625,0.464198617,0.455182209,0.465258750,0.010891,0.462571000,0.000122000,0.464182800,996995072,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.44,1.46,nan,
K/N32_J128_K80_A20_D12_full_s20260822,K,K_80,32,128,80,20,3,12,full,primitives,main,20260822,forward_batched,5,1,0,0,0.199719250,0.001522209,0.200145159,0.197216209,0.200242375,0.007576,0.199720000,0.001521000,0.200145800,996995072,38880,3110400,4096,327680,29299200,0.260724,4.9537,1.44,1.46,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,5.254547208,0.019503958,5.276706300,5.237461000,5.259014291,0.002051,5.254039000,0.019530000,5.276317800,543047680,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.64,1.46,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000256875,0.000012479,0.000273325,0.000256125,0.000268750,0.024574,0.000257000,0.000013000,0.000272000,543047680,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.64,1.46,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,cond,main,20260822,cond_plain,15,0,0,0,0.265159708,0.002532959,0.267362333,0.263814833,0.266609417,0.005270,0.265154000,0.002534000,0.267341200,1569648640,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.33,1.32,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,5.523988666,0.029987167,5.554627866,5.508748026,5.537336625,0.002588,5.523534000,0.029992000,5.553999800,1569648640,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.33,1.32,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,marg,main,20260822,marg_plain,15,0,0,0,0.261631792,0.002740854,0.264349592,0.260837994,0.263803500,0.005667,0.261617000,0.002752000,0.264306400,1571893248,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.75,1.64,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,marg,main,20260822,marg_structural,15,0,0,0,6.066541167,0.026249980,6.081109884,6.052332042,6.078237375,0.002135,6.066023000,0.025931000,6.080596800,1571893248,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.75,1.64,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,primitives,main,20260822,backward_sample,15,0,0,0,0.147759125,0.001124312,0.148724842,0.147158000,0.148083838,0.003133,0.147760000,0.001119000,0.148721200,692613120,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.46,1.33,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.221417959,0.000911105,0.222239742,0.220899000,0.221920958,0.002308,0.221397000,0.000910500,0.222213600,692613120,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.46,1.33,nan,
N/N128_J128_K10_A20_D12_full_s20260822,N,N_128,128,128,10,20,3,12,full,primitives,main,20260822,forward_batched,15,0,0,0,0.071637750,0.001788313,0.073374016,0.070986916,0.072667500,0.011730,0.071637000,0.001798500,0.073361800,692613120,155520,1555200,16384,163840,3180800,0.247368,4.7000,1.46,1.33,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,1.788765209,0.013247938,1.800418083,1.779789083,1.791543917,0.003286,1.756147000,0.005663000,1.765866400,230117376,19440,194400,2048,20480,397600,0.247368,4.7000,11.38,10.56,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000635875,0.000032708,0.000660025,0.000621792,0.000656166,0.027029,0.000636000,0.000030000,0.000659200,230117376,19440,194400,2048,20480,397600,0.247368,4.7000,11.38,10.56,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,cond,main,20260822,cond_plain,15,0,0,0,0.118766000,0.004697333,0.125312450,0.116889541,0.121679583,0.020166,0.116559000,0.003634500,0.122508000,367587328,19440,194400,2048,20480,397600,0.247368,4.7000,10.44,9.94,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,1.905421083,0.039535916,1.939282509,1.891658375,1.932321750,0.010670,1.872054000,0.021828000,1.892758600,367587328,19440,194400,2048,20480,397600,0.247368,4.7000,10.44,9.94,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,marg,main,20260822,marg_plain,15,0,0,0,0.116351166,0.005812479,0.123418008,0.114774209,0.120989292,0.026708,0.115168000,0.004968000,0.120693600,363544576,19440,194400,2048,20480,397600,0.247368,4.7000,9.87,10.10,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,marg,main,20260822,marg_structural,15,0,0,0,2.001534875,0.029563437,2.017556934,1.983803750,2.015882958,0.008014,1.964873000,0.017895500,1.983967000,363544576,19440,194400,2048,20480,397600,0.247368,4.7000,9.87,10.10,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,primitives,main,20260822,backward_sample,15,0,0,0,0.045015208,0.001654896,0.046391017,0.044469125,0.046179500,0.018998,0.043910000,0.001136500,0.045196000,240373760,19440,194400,2048,20480,397600,0.247368,4.7000,10.44,10.48,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.077956750,0.005549646,0.082186559,0.076035750,0.080846375,0.030854,0.075413000,0.003653500,0.077790400,240373760,19440,194400,2048,20480,397600,0.247368,4.7000,10.44,10.48,nan,
N/N16_J128_K10_A20_D12_full_s20260822,N,N_16,16,128,10,20,3,12,full,primitives,main,20260822,forward_batched,21,0,0,0,0.029094792,0.003629292,0.032576417,0.028616000,0.031407875,0.047979,0.028780000,0.003890000,0.031779000,240373760,19440,194400,2048,20480,397600,0.247368,4.7000,10.44,10.48,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,0.091217875,0.000852500,0.092139775,0.091026542,0.091905926,0.004820,0.091218000,0.000908500,0.092036000,115326976,1215,12150,128,1280,24850,0.247368,4.7000,1.89,1.89,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000203458,0.000009166,0.000213575,0.000196875,0.000205083,0.020171,0.000203000,0.000008500,0.000213400,115326976,1215,12150,128,1280,24850,0.247368,4.7000,1.89,1.89,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,cond,main,20260822,cond_plain,15,0,0,0,0.009004041,0.000040459,0.009087042,0.008990042,0.009034583,0.002473,0.009004000,0.000054000,0.009077600,125997056,1215,12150,128,1280,24850,0.247368,4.7000,1.79,1.79,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,0.103334583,0.000503292,0.103836900,0.102964250,0.103539625,0.002784,0.103274000,0.000533500,0.103736000,125997056,1215,12150,128,1280,24850,0.247368,4.7000,1.79,1.79,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,marg,main,20260822,marg_plain,15,0,0,0,0.008934250,0.000058458,0.009090892,0.008902250,0.008958792,0.003164,0.008934000,0.000059000,0.009081600,128225280,1215,12150,128,1280,24850,0.247368,4.7000,1.79,1.89,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,marg,main,20260822,marg_structural,15,0,0,0,0.108850125,0.000736208,0.109129858,0.108260625,0.108939209,0.003117,0.108736000,0.000777000,0.109017400,128225280,1215,12150,128,1280,24850,0.247368,4.7000,1.79,1.89,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,primitives,main,20260822,backward_sample,15,0,0,0,0.001102667,0.000020083,0.001118183,0.001089625,0.001113958,0.011034,0.001103000,0.000021000,0.001117800,118210560,1215,12150,128,1280,24850,0.247368,4.7000,1.90,1.90,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.004914375,0.000087187,0.005135734,0.004862250,0.004965250,0.010479,0.004914000,0.000079000,0.005107600,118210560,1215,12150,128,1280,24850,0.247368,4.7000,1.90,1.90,nan,
N/N1_J128_K10_A20_D12_full_s20260822,N,N_1,1,128,10,20,3,12,full,primitives,main,20260822,forward_batched,15,0,0,0,0.003777208,0.000056084,0.003807417,0.003744500,0.003802000,0.007611,0.003778000,0.000056500,0.003806600,118210560,1215,12150,128,1280,24850,0.247368,4.7000,1.90,1.90,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,build,main,20260822,emission_build,5,1,0,0,12.380028459,0.066231500,12.413089417,12.275537792,12.428648667,0.006184,12.378522000,0.065950000,12.411615600,988561408,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.43,1.56,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,build,main,20260822,emission_cache_hit,7,1,0,0,0.000271250,0.000015937,0.000321142,0.000257959,0.000277209,0.035484,0.000271000,0.000015500,0.000320000,988561408,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.43,1.56,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,cond,main,20260822,cond_plain,5,1,0,0,0.514648625,0.001075708,0.515777150,0.510046917,0.516131000,0.005911,0.514645000,0.000901000,0.515671800,3061800960,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.48,1.37,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,cond,main,20260822,cond_structural,5,1,0,0,11.661565541,0.033746918,11.749980334,11.634297917,11.801797167,0.007182,11.660495000,0.033223000,11.748248000,3061800960,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.48,1.37,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,marg,main,20260822,marg_plain,5,1,0,0,0.501511875,0.002316374,0.502977833,0.500221333,0.503040083,0.002810,0.501472000,0.002331000,0.502920400,2955456512,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.37,1.31,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,marg,main,20260822,marg_structural,5,1,0,0,12.793175333,0.043784625,12.830323583,12.779692750,12.830963500,0.002004,12.791920000,0.044089000,12.829058800,2955456512,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.37,1.31,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,primitives,main,20260822,backward_sample,5,1,0,0,0.292835083,0.001736291,0.293488433,0.290344417,0.293741833,0.005801,0.292818000,0.001732000,0.293452400,1274040320,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.68,1.48,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,primitives,main,20260822,ffbs_complete,5,1,0,0,0.437924833,0.002913582,0.439988966,0.434863917,0.439989000,0.005852,0.437906000,0.002940000,0.439964800,1274040320,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.68,1.48,nan,
N/N256_J128_K10_A20_D12_full_s20260822,N,N_256,256,128,10,20,3,12,full,primitives,main,20260822,forward_batched,5,1,0,0,0.140880250,0.000105501,0.142018767,0.140684542,0.142752833,0.007341,0.140882000,0.000110000,0.142009800,1274040320,311040,3110400,32768,327680,6361600,0.247368,4.7000,1.68,1.48,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,3.430133709,0.102873166,3.647151800,3.416346708,3.587447208,0.024941,3.366293000,0.075353000,3.509248800,344641536,38880,388800,4096,40960,795200,0.247368,4.7000,9.44,10.15,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000616000,0.000026041,0.000656583,0.000607000,0.000630958,0.019446,0.000614000,0.000025500,0.000655600,344641536,38880,388800,4096,40960,795200,0.247368,4.7000,9.44,10.15,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,cond,main,20260822,cond_plain,15,0,0,0,0.194632084,0.006899626,0.201750792,0.190540958,0.199429417,0.022834,0.190182000,0.005867000,0.196771600,596692992,38880,388800,4096,40960,795200,0.247368,4.7000,9.60,9.33,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,3.519281833,0.028417751,3.547428833,3.511257500,3.537411042,0.003716,3.466522000,0.022161500,3.493610000,596692992,38880,388800,4096,40960,795200,0.247368,4.7000,9.60,9.33,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,marg,main,20260822,marg_plain,15,0,0,0,0.190006292,0.009298084,0.197756191,0.186095708,0.197143959,0.029073,0.187285000,0.010268500,0.194502400,596488192,38880,388800,4096,40960,795200,0.247368,4.7000,9.33,9.44,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,marg,main,20260822,marg_structural,15,0,0,0,3.713559375,0.018262125,3.731554400,3.701083125,3.724828708,0.003197,3.651517000,0.020835500,3.664185600,596488192,38880,388800,4096,40960,795200,0.247368,4.7000,9.33,9.44,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,primitives,main,20260822,backward_sample,15,0,0,0,0.089238875,0.004295709,0.092721658,0.088653833,0.091829167,0.017791,0.088332000,0.004008500,0.089837000,357257216,38880,388800,4096,40960,795200,0.247368,4.7000,9.57,9.60,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.139310875,0.010823584,0.147277092,0.133094042,0.143780083,0.038353,0.135641000,0.007791500,0.142465200,357257216,38880,388800,4096,40960,795200,0.247368,4.7000,9.57,9.60,nan,
N/N32_J128_K10_A20_D12_full_s20260822,N,N_32,32,128,10,20,3,12,full,primitives,main,20260822,forward_batched,15,0,0,0,0.048459667,0.004670750,0.053461484,0.045683625,0.050157667,0.046163,0.047613000,0.003189000,0.050538200,357257216,38880,388800,4096,40960,795200,0.247368,4.7000,9.57,9.60,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,2.617908875,0.011382958,2.623164275,2.610219000,2.622261708,0.002300,2.617652000,0.011390500,2.622964200,385650688,77760,777600,8192,81920,1590400,0.247368,4.7000,5.31,2.97,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000264333,0.000007958,0.000271034,0.000258667,0.000266667,0.015132,0.000264000,0.000008500,0.000270200,385650688,77760,777600,8192,81920,1590400,0.247368,4.7000,5.31,2.97,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,cond,main,20260822,cond_plain,15,0,0,0,0.254537750,0.003929375,0.259088317,0.252237541,0.256996709,0.009349,0.254200000,0.003517500,0.258656000,1014845440,77760,777600,8192,81920,1590400,0.247368,4.7000,5.46,6.83,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,5.038725583,0.041886791,5.089310409,5.005323375,5.053864833,0.004817,5.025161000,0.041302500,5.077071400,1014845440,77760,777600,8192,81920,1590400,0.247368,4.7000,5.46,6.83,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,marg,main,20260822,marg_plain,42,0,0,0,0.192458063,0.031597677,0.252424025,0.191641562,0.205976917,0.037243,0.192313000,0.031245250,0.252060500,1078431744,77760,777600,8192,81920,1590400,0.247368,4.7000,6.68,5.31,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,marg,main,20260822,marg_structural,15,0,0,0,5.276682750,0.552709250,5.331029592,4.776903375,5.291959625,0.048805,5.267883000,0.548253000,5.317845200,1078431744,77760,777600,8192,81920,1590400,0.247368,4.7000,6.68,5.31,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,primitives,main,20260822,backward_sample,15,0,0,0,0.074775417,0.000916750,0.075429717,0.074356834,0.075107544,0.005020,0.074775000,0.000924000,0.075429600,408559616,77760,777600,8192,81920,1590400,0.247368,4.7000,2.97,2.74,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.114941125,0.000913459,0.116295517,0.114575757,0.115365916,0.003437,0.114942000,0.000906500,0.116283000,408559616,77760,777600,8192,81920,1590400,0.247368,4.7000,2.97,2.74,nan,
N/N64_J128_K10_A20_D12_full_s20260822,N,N_64,64,128,10,20,3,12,full,primitives,main,20260822,forward_batched,15,0,0,0,0.040222125,0.000473938,0.040656617,0.039880708,0.040336042,0.005660,0.040213000,0.000462000,0.040640400,408559616,77760,777600,8192,81920,1590400,0.247368,4.7000,2.97,2.74,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,build,main,20260822,emission_build,15,0,0,0,0.385700458,0.004551125,0.400453175,0.384355666,0.388543916,0.005429,0.384224000,0.004137500,0.396532000,161390592,9720,97200,1024,10240,198800,0.247368,4.7000,2.57,2.53,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,build,main,20260822,emission_cache_hit,15,0,0,0,0.000232750,0.000009624,0.000246267,0.000228542,0.000238333,0.021033,0.000233000,0.000010000,0.000246800,161390592,9720,97200,1024,10240,198800,0.247368,4.7000,2.57,2.53,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,cond,main,20260822,cond_plain,50,0,0,0,0.056700313,0.022869397,0.065803763,0.052749562,0.059834542,0.062477,0.051828500,0.020210250,0.060597200,245399552,9720,97200,1024,10240,198800,0.247368,4.7000,2.56,3.70,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,0.421427834,0.055892834,0.713138775,0.413278125,0.454006333,0.048322,0.419752000,0.049592500,0.662220800,245399552,9720,97200,1024,10240,198800,0.247368,4.7000,2.56,3.70,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,marg,main,20260822,marg_plain,15,0,0,0,0.030285792,0.002486938,0.032651942,0.028969125,0.030737750,0.029199,0.029915000,0.002428000,0.032450800,240562176,9720,97200,1024,10240,198800,0.247368,4.7000,2.39,2.57,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,marg,main,20260822,marg_structural,15,0,0,0,0.447253000,0.045863750,0.490930733,0.437548917,0.479404834,0.046792,0.445193000,0.044867500,0.487992000,240562176,9720,97200,1024,10240,198800,0.247368,4.7000,2.39,2.57,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,primitives,main,20260822,backward_sample,15,0,0,0,0.009789500,0.000513187,0.010262442,0.009630209,0.010129000,0.025476,0.009783000,0.000506000,0.010155400,159141888,9720,97200,1024,10240,198800,0.247368,4.7000,2.56,2.56,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,primitives,main,20260822,ffbs_complete,15,0,0,0,0.016434500,0.000547645,0.016885883,0.016109042,0.016767667,0.020038,0.016358000,0.000506500,0.016838800,159141888,9720,97200,1024,10240,198800,0.247368,4.7000,2.56,2.56,nan,
N/N8_J128_K10_A20_D12_full_s20260822,N,N_8,8,128,10,20,3,12,full,primitives,main,20260822,forward_batched,15,0,0,0,0.006421416,0.000240332,0.006751416,0.006280417,0.006541666,0.020342,0.006403000,0.000217500,0.006735000,159141888,9720,97200,1024,10240,198800,0.247368,4.7000,2.56,2.56,nan,
baseline/N100_J48_K3_A5_D12_full_s20260822,baseline,baseline_matched_scale,100,48,3,5,3,12,full,build,main,20260822,emission_build,15,0,0,0,0.105038750,0.000981875,0.107008100,0.104587417,0.105940541,0.006441,0.104877000,0.000873500,0.106498400,167333888,29500,88500,3600,10800,117900,0.183333,0.7333,1.64,1.64,nan,
baseline/N100_J48_K3_A5_D12_full_s20260822,baseline,baseline_matched_scale,100,48,3,5,3,12,full,build,main,20260822,emission_cache_hit,50,0,0,0,0.000031854,0.000030094,0.000073137,0.000030041,0.000034979,0.077501,0.000032000,0.000030000,0.000073400,167333888,29500,88500,3600,10800,117900,0.183333,0.7333,1.64,1.64,nan,
baseline/N100_J48_K3_A5_D12_full_s20260822,baseline,baseline_matched_scale,100,48,3,5,3,12,full,cond,main,20260822,cond_plain,15,0,0,0,0.027072041,0.000382812,0.027285158,0.026650584,0.027207791,0.010291,0.026990000,0.000367500,0.027191000,195317760,29500,88500,3600,10800,117900,0.183333,0.7333,1.75,1.75,nan,
baseline/N100_J48_K3_A5_D12_full_s20260822,baseline,baseline_matched_scale,100,48,3,5,3,12,full,cond,main,20260822,cond_structural,15,0,0,0,0.123622583,0.000511187,0.124862883,0.123488041,0.123901583,0.001673,0.123342000,0.000422500,0.124620000,195317760,29500,88500,3600,10800,117900,0.183333,0.7333,1.75,1.75,nan,
